[Version1]
FullName,Value
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Gains.ProportionalGain,0.0001
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Gains.TimeDerivative,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Gains.TimeIntegral,0.0001
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Initialize,FALSE
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.OutGains.DerivativeGain,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.OutGains.DirectActing,FALSE
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.OutGains.ProportionalGain,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.OutGains.TimeDerivative,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.OutGains.TimeIntegral,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Output,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.Process,0.0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[1],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[10],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[100],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[101],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[102],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[103],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[104],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[105],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[106],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[107],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[108],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[109],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[11],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[110],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[111],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[112],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[113],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[114],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[115],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[116],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[117],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[118],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[119],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[12],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[120],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[121],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[122],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[123],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[124],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[125],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[126],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[127],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[128],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[129],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[13],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[130],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[131],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[132],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[133],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[134],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[135],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[136],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[137],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[138],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[139],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[14],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[140],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[141],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[142],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[143],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[144],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[145],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[146],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[147],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[148],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[149],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[15],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[150],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[151],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[152],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[153],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[154],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[155],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[156],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[157],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[158],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[159],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[16],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[160],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[161],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[162],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[163],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[164],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[165],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[166],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[167],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[168],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[169],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[17],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[170],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[171],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[172],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[173],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[174],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[175],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[176],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[177],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[178],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[179],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[18],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[180],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[181],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[182],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[183],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[184],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[19],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[2],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[20],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[21],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[22],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[23],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[24],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[25],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[26],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[27],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[28],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[29],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[3],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[30],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[31],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[32],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[33],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[34],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[35],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[36],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[37],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[38],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[39],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[4],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[40],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[41],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[42],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[43],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[44],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[45],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[46],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[47],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[48],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[49],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[5],1
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[50],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[51],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[52],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[53],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[54],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[55],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[56],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[57],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[58],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[59],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[6],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[60],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[61],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[62],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[63],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[64],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[65],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[66],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[67],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[68],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[69],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[7],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[70],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[71],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[72],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[73],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[74],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[75],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[76],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[77],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[78],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[79],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[8],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[80],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[81],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[82],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[83],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[84],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[85],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[86],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[87],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[88],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[89],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[9],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[90],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[91],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[92],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[93],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[94],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[95],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[96],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[97],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[98],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.RESERVED_IPIDCONTROLLER[99],0
Controller.Micro850.Micro850.Prog1.IPIDCONTROLLER_3.SetPoint,10.0
Controller.Micro850.Micro850.Prog1.Limit_Gas,0
Controller.Micro850.Micro850.Prog1.Limit_Valvula_Agua_1,0
Controller.Micro850.Micro850.Prog1.Limit_Valvula_Agua_2,0
Controller.Micro850.Micro850.Prog1.SCALER_1.Input,0.0
Controller.Micro850.Micro850.Prog1.SCALER_1.InputMax,20000.0
Controller.Micro850.Micro850.Prog1.SCALER_1.InputMin,4000.0
Controller.Micro850.Micro850.Prog1.SCALER_1.Output,0.0
Controller.Micro850.Micro850.Prog1.SCALER_1.OutputMax,20.0
Controller.Micro850.Micro850.Prog1.SCALER_1.OutputMin,4.0
Controller.Micro850.Micro850.Prog1.SCALER_2.Input,0.0
Controller.Micro850.Micro850.Prog1.SCALER_2.InputMax,20000.0
Controller.Micro850.Micro850.Prog1.SCALER_2.InputMin,4000.0
Controller.Micro850.Micro850.Prog1.SCALER_2.Output,0.0
Controller.Micro850.Micro850.Prog1.SCALER_2.OutputMax,20.0
Controller.Micro850.Micro850.Prog1.SCALER_2.OutputMin,4.0
Controller.Micro850.Micro850.Prog1.SCALER_3.Input,0.0
Controller.Micro850.Micro850.Prog1.SCALER_3.InputMax,20000.0
Controller.Micro850.Micro850.Prog1.SCALER_3.InputMin,4000.0
Controller.Micro850.Micro850.Prog1.SCALER_3.Output,-31.25
Controller.Micro850.Micro850.Prog1.SCALER_3.OutputMax,200.0
Controller.Micro850.Micro850.Prog1.SCALER_3.OutputMin,15.0
Controller.Micro850.Micro850.Prog1.Selec_Sensor,FALSE
Controller.Micro850.Micro850.Prog1.Selec_Set_Sensor,FALSE
Controller.Micro850.Micro850.Prog1.Sensor_PLC,0.0
Controller.Micro850.Micro850.Prog1.Set_Sensor,6.0
Controller.Micro850.Micro850.Prog1.TON_1.ET,T#0s
Controller.Micro850.Micro850.Prog1.TON_1.IN,FALSE
Controller.Micro850.Micro850.Prog1.TON_1.Pdate,T#0s
Controller.Micro850.Micro850.Prog1.TON_1.PT,T#10s
Controller.Micro850.Micro850.Prog1.TON_1.Q,FALSE
Controller.Micro850.Micro850.Prog1.TON_1.Redge,FALSE
Controller.Micro850.Micro850.Prog1.TON_2.ET,T#0s
Controller.Micro850.Micro850.Prog1.TON_2.IN,FALSE
Controller.Micro850.Micro850.Prog1.TON_2.Pdate,T#0s
Controller.Micro850.Micro850.Prog1.TON_2.PT,T#10s
Controller.Micro850.Micro850.Prog1.TON_2.Q,FALSE
Controller.Micro850.Micro850.Prog1.TON_2.Redge,FALSE
Controller.Micro850.Micro850.TUNE1,
Controller.Micro850.Micro850.TUNE2,
Controller.Micro850.Micro850.TUNE3,
